SecurityID,TradingTime,TradePrice,TradeVolume,TradeValue,OrderNo,OfferNo,TradeNo,ChannelCode,SBMark,SerialNo,SendingTime
600519,2023-03-21 09:37:55.120,1729.82,700,1210874.0,1306053,1295014,645791,6,B,1881867,20230321093754
600519,2023-03-21 09:37:55.230,1729.0,100,172900.0,1299352,1306186,645866,6,S,1882070,20230321093754
600519,2023-03-21 09:37:55.230,1729.0,100,172900.0,1303657,1306186,645867,6,S,1882071,20230321093754
600519,2023-03-21 09:37:55.230,1729.82,100,172982.0,1306197,1295014,645882,6,B,1882094,20230321093754
600519,2023-03-21 09:37:55.300,1729.82,100,172982.0,1306342,1306224,646012,6,B,1882298,20230321093754
600519,2023-03-21 09:37:55.800,1729.02,100,172902.0,1306744,1307005,646380,6,S,1883288,20230321093754
600519,2023-03-21 09:37:55.800,1729.02,100,172902.0,1306883,1307005,646381,6,S,1883289,20230321093754
600519,2023-03-21 09:37:55.800,1729.0,100,172900.0,1303657,1307005,646382,6,S,1883290,20230321093754
600519,2023-03-21 09:37:55.800,1729.0,100,172900.0,1305317,1307005,646383,6,S,1883291,20230321093754
600519,2023-03-21 09:37:58.040,1729.82,600,1037892.0,1310329,1306224,648391,6,B,1888260,20230321093757
600519,2023-03-21 09:37:58.080,1729.83,100,172983.0,1310377,1265617,648413,6,B,1888329,20230321093757
600519,2023-03-21 09:37:58.080,1729.83,100,172983.0,1310377,1265619,648414,6,B,1888330,20230321093757
600519,2023-03-21 09:37:58.080,1729.83,100,172983.0,1310377,1265620,648415,6,B,1888331,20230321093757
600519,2023-03-21 09:37:58.080,1729.83,100,172983.0,1310377,1265643,648416,6,B,1888332,20230321093757
600519,2023-03-21 09:37:59.530,1729.83,200,345966.0,1310377,1312416,649556,6,S,1891371,20230321093757
600519,2023-03-21 09:37:59.700,1729.82,100,172982.0,1312680,1312416,649707,6,B,1891762,20230321093757
600519,2023-03-21 09:37:59.800,1730.0,100,173000.0,1312806,1265388,649765,6,B,1891964,20230321093757
600519,2023-03-21 09:37:59.800,1730.0,100,173000.0,1312806,1277314,649766,6,B,1891965,20230321093757
600519,2023-03-21 09:37:59.800,1730.0,100,173000.0,1312806,1285953,649767,6,B,1891966,20230321093757
600519,2023-03-21 09:37:59.800,1730.0,100,173000.0,1312806,1286687,649768,6,B,1891967,20230321093757
600519,2023-03-21 09:37:59.840,1729.83,200,345966.0,1312680,1312863,649791,6,S,1892038,20230321093757
600519,2023-03-21 09:38:00.410,1729.83,100,172983.0,1312680,1313838,650330,6,S,1893556,20230321093757
600519,2023-03-21 09:38:01.020,1730.55,100,173055.0,1314837,1230391,650841,6,B,1895014,20230321093800
600519,2023-03-21 09:38:04.290,1730.55,100,173055.0,1320292,1320223,653891,6,B,1903443,20230321093803
600519,2023-03-21 09:38:04.290,1733.0,100,173300.0,1320292,1238525,653892,6,B,1903444,20230321093803
600519,2023-03-21 09:38:04.520,1733.0,200,346600.0,1320292,1320638,654135,6,S,1904022,20230321093803
600519,2023-03-21 09:38:04.960,1730.16,100,173016.0,1319941,1321323,654503,6,S,1905134,20230321093803
600519,2023-03-21 09:38:07.240,1729.85,100,172985.0,1323417,1325399,656960,6,S,1911678,20230321093806
600519,2023-03-21 09:38:08.730,1733.0,100,173300.0,1326864,1329163,659389,6,S,1917626,20230321093806
600519,2023-03-21 09:38:13.780,1732.99,100,173299.0,1340046,1337649,665692,6,B,1934573,20230321093812
600519,2023-03-21 09:38:14.230,1733.0,100,173300.0,1340785,1329163,666068,6,B,1935683,20230321093812
600519,2023-03-21 09:38:14.230,1733.0,200,346600.0,1340785,1333983,666069,6,B,1935684,20230321093812
600519,2023-03-21 09:38:14.230,1730.55,200,346110.0,1338315,1340805,666089,6,S,1935720,20230321093812
600519,2023-03-21 09:38:14.230,1729.86,100,172986.0,1332655,1340805,666090,6,S,1935721,20230321093812
600519,2023-03-21 09:38:14.230,1729.86,100,172986.0,1339934,1340805,666091,6,S,1935722,20230321093812
600519,2023-03-21 09:38:14.730,1729.84,100,172984.0,1315165,1341784,666661,6,S,1937204,20230321093812
600519,2023-03-21 09:38:14.730,1729.84,300,518952.0,1323451,1341784,666662,6,S,1937205,20230321093812
600519,2023-03-21 09:38:14.730,1729.84,100,172984.0,1325977,1341784,666663,6,S,1937206,20230321093812
600519,2023-03-21 09:38:14.910,1729.83,100,172983.0,1314699,1342078,666785,6,S,1937629,20230321093812
600519,2023-03-21 09:38:14.910,1729.82,100,172982.0,1340555,1342078,666786,6,S,1937630,20230321093812
600519,2023-03-21 09:38:14.920,1729.8,100,172980.0,1342101,1342078,666796,6,B,1937661,20230321093812
600519,2023-03-21 09:38:14.950,1729.8,100,172980.0,1342172,1342078,666832,6,B,1937764,20230321093812
600519,2023-03-21 09:38:15.060,1729.8,100,172980.0,1342366,1342078,666908,6,B,1938035,20230321093812
600519,2023-03-21 09:38:15.060,1729.8,200,345960.0,1342366,1342089,666909,6,B,1938036,20230321093812
600519,2023-03-21 09:38:15.060,1729.8,300,518940.0,1342384,1342089,666916,6,B,1938055,20230321093812
600519,2023-03-21 09:38:17.780,1729.89,100,172989.0,1345580,1346743,669430,6,S,1944882,20230321093815
600519,2023-03-21 09:38:20.890,1732.92,100,173292.0,1351714,1351475,672271,6,B,1952743,20230321093818
600519,2023-03-21 09:38:21.340,1729.82,100,172982.0,1344412,1352452,672714,6,S,1953854,20230321093818
600519,2023-03-21 09:38:21.380,1729.82,100,172982.0,1344412,1352508,672738,6,S,1953934,20230321093818
600519,2023-03-21 09:38:21.520,1732.02,100,173202.0,1352547,1352680,672828,6,S,1954219,20230321093818
600519,2023-03-21 09:38:22.800,1730.19,100,173019.0,1353613,1354764,673855,6,S,1957336,20230321093821
600519,2023-03-21 09:38:22.970,1731.89,100,173189.0,1354999,1352870,673935,6,B,1957673,20230321093821
600519,2023-03-21 09:38:23.160,1731.89,100,173189.0,1355317,1354219,674057,6,B,1958109,20230321093821
600519,2023-03-21 09:38:23.670,1731.89,300,519567.0,1356267,1354219,674521,6,B,1959566,20230321093821
600519,2023-03-21 09:38:25.120,1730.0,100,173000.0,1352840,1358486,675868,6,S,1962939,20230321093824
600519,2023-03-21 09:38:25.450,1729.82,100,172982.0,1358969,1358757,676070,6,B,1963621,20230321093824
600519,2023-03-21 09:38:28.340,1729.8,100,172980.0,1352510,1363039,678442,6,S,1969972,20230321093827
600519,2023-03-21 09:38:29.750,1729.82,100,172982.0,1364939,1358975,679428,6,B,1972805,20230321093827
600519,2023-03-21 09:38:29.860,1729.82,100,172982.0,1365101,1358975,679543,6,B,1973074,20230321093827
600519,2023-03-21 09:38:29.860,1729.82,100,172982.0,1365103,1358975,679544,6,B,1973077,20230321093827
600519,2023-03-21 09:38:31.370,1729.82,100,172982.0,1367365,1358975,680643,6,B,1976464,20230321093830
600519,2023-03-21 09:38:31.370,1729.82,100,172982.0,1367365,1359634,680644,6,B,1976465,20230321093830
600519,2023-03-21 09:38:31.370,1729.82,1000,1729820.0,1367365,1359704,680645,6,B,1976466,20230321093830
600519,2023-03-21 09:38:31.490,1729.82,300,518946.0,1367365,1367509,680740,6,S,1976696,20230321093830
600519,2023-03-21 09:38:31.960,1729.82,100,172982.0,1367906,1368100,681029,6,S,1977574,20230321093830
600519,2023-03-21 09:38:32.890,1729.82,100,172982.0,1369564,1368100,681953,6,B,1979797,20230321093830
600519,2023-03-21 09:38:33.170,1729.82,100,172982.0,1369963,1368100,682135,6,B,1980341,20230321093830
600519,2023-03-21 09:38:33.970,1729.82,100,172982.0,1371005,1368100,682618,6,B,1981849,20230321093833
600519,2023-03-21 09:38:34.100,1729.82,100,172982.0,1371030,1371207,682696,6,S,1982120,20230321093833
600519,2023-03-21 09:38:35.230,1730.02,100,173002.0,1372577,1369224,683508,6,B,1984309,20230321093833
600519,2023-03-21 09:38:35.430,1729.82,200,345964.0,1371908,1372887,683655,6,S,1984762,20230321093833
600519,2023-03-21 09:38:35.810,1729.82,100,172982.0,1371908,1373440,683963,6,S,1985557,20230321093833
600519,2023-03-21 09:38:35.980,1729.1,100,172910.0,1345211,1373673,684089,6,S,1985900,20230321093833
600519,2023-03-21 09:38:35.980,1729.1,100,172910.0,1371044,1373673,684090,6,S,1985901,20230321093833
600519,2023-03-21 09:38:35.980,1729.1,100,172910.0,1371744,1373673,684091,6,S,1985902,20230321093833
600519,2023-03-21 09:38:35.980,1729.09,100,172909.0,1363383,1373673,684092,6,S,1985903,20230321093833
600519,2023-03-21 09:38:36.120,1729.82,100,172982.0,1373931,1373440,684330,6,B,1986378,20230321093833
600519,2023-03-21 09:38:36.770,1732.0,100,173200.0,1374687,1367091,684742,6,B,1987534,20230321093833
600519,2023-03-21 09:38:45.810,1730.05,100,173005.0,1378809,1386532,691090,6,S,2005517,20230321093842
600519,2023-03-21 09:38:46.030,1730.0,100,173000.0,1378568,1386822,691285,6,S,2005976,20230321093845
600519,2023-03-21 09:38:48.210,1730.01,100,173001.0,1387084,1389673,692824,6,S,2010381,20230321093845
600519,2023-03-21 09:38:48.210,1730.01,100,173001.0,1387084,1389674,692825,6,S,2010382,20230321093845
600519,2023-03-21 09:38:49.570,1730.07,100,173007.0,1390232,1391693,693936,6,S,2013310,20230321093848
600519,2023-03-21 09:38:51.220,1730.0,100,173000.0,1391637,1394179,695344,6,S,2017050,20230321093848
600519,2023-03-21 09:38:51.220,1729.84,100,172984.0,1390078,1394179,695345,6,S,2017051,20230321093848
600519,2023-03-21 09:38:51.220,1729.83,200,345966.0,1378426,1394179,695346,6,S,2017052,20230321093848
600519,2023-03-21 09:38:52.120,1729.83,100,172983.0,1382143,1395558,696234,6,S,2019208,20230321093851
600519,2023-03-21 09:38:54.780,1731.78,100,173178.0,1399623,1393032,698557,6,B,2025483,20230321093851
600519,2023-03-21 09:38:55.420,1730.07,100,173007.0,1400065,1400492,698915,6,S,2026727,20230321093854
600519,2023-03-21 09:38:55.990,1729.89,100,172989.0,1399780,1401234,699303,6,S,2027856,20230321093854
600519,2023-03-21 09:38:57.930,1730.65,100,173065.0,1402681,1404328,701007,6,S,2032622,20230321093857
600519,2023-03-21 09:39:03.790,1730.07,100,173007.0,1413252,1404328,705906,6,B,2046200,20230321093900
600519,2023-03-21 09:39:03.860,1730.07,100,173007.0,1413374,1413111,705971,6,B,2046394,20230321093903
600519,2023-03-21 09:39:03.980,1730.07,300,519021.0,1413580,1413111,706140,6,B,2046708,20230321093903
600519,2023-03-21 09:39:06.080,1730.08,100,173008.0,1413770,1417602,709218,6,S,2053305,20230321093903
600519,2023-03-21 09:39:07.180,1730.07,100,173007.0,1413580,1419904,710329,6,S,2056880,20230321093906
600519,2023-03-21 09:39:15.350,1730.98,100,173098.0,1438831,1436289,722546,6,B,2087260,20230321093912
600519,2023-03-21 09:39:15.350,1731.0,100,173100.0,1438831,1408803,722547,6,B,2087261,20230321093912
600519,2023-03-21 09:39:15.430,1730.17,100,173017.0,1434398,1438965,722618,6,S,2087475,20230321093912
600519,2023-03-21 09:39:15.900,1730.07,100,173007.0,1430508,1439843,723165,6,S,2088868,20230321093915
600519,2023-03-21 09:39:21.840,1730.08,100,173008.0,1444303,1449349,728375,6,S,2103595,20230321093918
600519,2023-03-21 09:39:24.650,1730.1,100,173010.0,1453816,1451283,730945,6,B,2110730,20230321093921
600519,2023-03-21 09:39:25.360,1730.08,100,173008.0,1451233,1454904,731534,6,S,2112463,20230321093924
600519,2023-03-21 09:39:25.360,1730.08,100,173008.0,1452989,1454904,731535,6,S,2112464,20230321093924
600519,2023-03-21 09:39:25.410,1730.08,100,173008.0,1452989,1454984,731562,6,S,2112578,20230321093924
600519,2023-03-21 09:39:32.040,1730.09,100,173009.0,1456118,1464313,736724,6,S,2127176,20230321093930
600519,2023-03-21 09:39:36.080,1730.19,100,173019.0,1467389,1470087,739905,6,S,2135924,20230321093933
600519,2023-03-21 09:39:42.870,1730.99,100,173099.0,1479876,1478643,745106,6,B,2150703,20230321093942
600519,2023-03-21 09:39:43.300,1730.09,100,173009.0,1456118,1480553,745548,6,S,2151814,20230321093942
600519,2023-03-21 09:39:45.080,1730.98,100,173098.0,1483378,1481846,747134,6,B,2155989,20230321093942
600519,2023-03-21 09:39:46.560,1730.99,100,173099.0,1485553,1484775,748398,6,B,2159299,20230321093945
600519,2023-03-21 09:39:46.800,1730.15,100,173015.0,1485094,1485861,748556,6,S,2159745,20230321093945
600519,2023-03-21 09:39:47.060,1730.1,100,173010.0,1484086,1486311,748837,6,S,2160434,20230321093945
600519,2023-03-21 09:39:47.150,1730.1,100,173010.0,1484909,1486418,748900,6,S,2160600,20230321093945
600519,2023-03-21 09:39:47.240,1730.1,100,173010.0,1485105,1486544,748968,6,S,2160801,20230321093945
600519,2023-03-21 09:39:50.680,1730.1,100,173010.0,1491716,1487673,752003,6,B,2168643,20230321093948
600519,2023-03-21 09:39:50.680,1730.1,100,173010.0,1491716,1488812,752004,6,B,2168644,20230321093948
600519,2023-03-21 09:39:51.800,1730.09,100,173009.0,1470327,1493169,752719,6,S,2170762,20230321093948
600519,2023-03-21 09:39:51.800,1730.09,100,173009.0,1470557,1493170,752720,6,S,2170763,20230321093948
600519,2023-03-21 09:39:51.800,1730.09,100,173009.0,1483763,1493172,752722,6,S,2170765,20230321093948
600519,2023-03-21 09:39:52.150,1730.1,100,173010.0,1493591,1489913,752931,6,B,2171381,20230321093951
600519,2023-03-21 09:39:52.820,1730.1,100,173010.0,1494503,1489913,753418,6,B,2172685,20230321093951
600519,2023-03-21 09:39:55.710,1730.1,100,173010.0,1498343,1489913,755476,6,B,2178456,20230321093954
600519,2023-03-21 09:39:57.130,1730.1,500,865050.0,1500272,1489913,756703,6,B,2181655,20230321093954
600519,2023-03-21 09:39:57.130,1730.1,200,346020.0,1500272,1495686,756704,6,B,2181656,20230321093954
600519,2023-03-21 09:39:57.280,1730.1,100,173010.0,1500272,1500473,756803,6,S,2181970,20230321093954
600519,2023-03-21 09:39:58.010,1730.1,100,173010.0,1501476,1500862,757352,6,B,2183480,20230321093957
600519,2023-03-21 09:39:59.440,1730.07,100,173007.0,1443837,1503244,758391,6,S,2186310,20230321093957
600519,2023-03-21 09:40:00.620,1730.07,100,173007.0,1447618,1505015,759382,6,S,2188928,20230321093957
600519,2023-03-21 09:40:00.820,1730.1,100,173010.0,1505419,1501575,759705,6,B,2189560,20230321093957
600519,2023-03-21 09:40:02.290,1730.1,100,173010.0,1505614,1507853,761248,6,S,2193589,20230321094000
600519,2023-03-21 09:40:03.090,1730.1,100,173010.0,1507619,1509050,761863,6,S,2195427,20230321094000
600519,2023-03-21 09:40:03.090,1730.02,100,173002.0,1440358,1509050,761864,6,S,2195428,20230321094000
600519,2023-03-21 09:40:03.500,1730.02,100,173002.0,1440358,1509638,762174,6,S,2196328,20230321094000
600519,2023-03-21 09:40:03.500,1730.01,100,173001.0,1481909,1509638,762175,6,S,2196329,20230321094000
600519,2023-03-21 09:40:03.500,1730.0,200,346000.0,1410594,1509638,762176,6,S,2196330,20230321094000
600519,2023-03-21 09:40:03.530,1730.0,100,173000.0,1445907,1509679,762208,6,S,2196408,20230321094000
600519,2023-03-21 09:40:03.530,1730.0,100,173000.0,1450966,1509679,762209,6,S,2196409,20230321094000
600519,2023-03-21 09:40:03.530,1730.0,100,173000.0,1453124,1509679,762210,6,S,2196410,20230321094000
600519,2023-03-21 09:40:03.530,1730.0,100,173000.0,1466375,1509679,762211,6,S,2196411,20230321094000
600519,2023-03-21 09:40:03.530,1730.0,100,173000.0,1490490,1509679,762212,6,S,2196412,20230321094000
600519,2023-03-21 09:40:03.530,1729.82,100,172982.0,1375224,1509679,762213,6,S,2196413,20230321094000
600519,2023-03-21 09:40:03.530,1729.82,200,345964.0,1381189,1509679,762214,6,S,2196414,20230321094000
600519,2023-03-21 09:40:04.570,1729.79,200,345958.0,1511220,1510430,763048,6,B,2198768,20230321094003
600519,2023-03-21 09:40:05.680,1729.2,100,172920.0,1510594,1513260,764157,6,S,2201706,20230321094003
600519,2023-03-21 09:40:05.950,1729.13,100,172913.0,1403664,1513636,764390,6,S,2202271,20230321094003
600519,2023-03-21 09:40:05.990,1729.13,100,172913.0,1513691,1513636,764433,6,B,2202358,20230321094003
600519,2023-03-21 09:40:06.990,1729.12,100,172912.0,1378471,1515290,765333,6,S,2204758,20230321094006
600519,2023-03-21 09:40:06.990,1729.12,100,172912.0,1389933,1515291,765334,6,S,2204760,20230321094006
600519,2023-03-21 09:40:06.990,1729.12,100,172912.0,1389933,1515297,765339,6,S,2204768,20230321094006
600519,2023-03-21 09:40:07.010,1729.12,100,172912.0,1389933,1515321,765351,6,S,2204803,20230321094006
600519,2023-03-21 09:40:07.010,1729.12,100,172912.0,1389933,1515324,765352,6,S,2204806,20230321094006
600519,2023-03-21 09:40:07.010,1729.12,100,172912.0,1389933,1515326,765353,6,S,2204808,20230321094006
600519,2023-03-21 09:40:07.010,1729.12,100,172912.0,1389933,1515332,765359,6,S,2204818,20230321094006
600519,2023-03-21 09:40:08.600,1729.73,100,172973.0,1517872,1515472,767089,6,B,2208920,20230321094006
600519,2023-03-21 09:40:08.990,1729.12,100,172912.0,1389933,1518423,767429,6,S,2209790,20230321094006
600519,2023-03-21 09:40:09.400,1729.12,100,172912.0,1389933,1519258,767875,6,S,2211116,20230321094006
600519,2023-03-21 09:40:09.970,1729.12,100,172912.0,1389933,1520286,768353,6,S,2212722,20230321094009
600519,2023-03-21 09:40:09.970,1729.12,100,172912.0,1389933,1520287,768354,6,S,2212723,20230321094009
600519,2023-03-21 09:40:09.970,1729.12,100,172912.0,1389933,1520290,768355,6,S,2212727,20230321094009
600519,2023-03-21 09:40:09.970,1729.12,100,172912.0,1389933,1520296,768358,6,S,2212739,20230321094009
600519,2023-03-21 09:40:10.940,1729.11,100,172911.0,1382458,1522258,769366,6,S,2215748,20230321094009
600519,2023-03-21 09:40:12.950,1729.1,100,172910.0,1376020,1526067,771469,6,S,2221643,20230321094012
600519,2023-03-21 09:40:12.950,1729.1,100,172910.0,1387384,1526067,771470,6,S,2221644,20230321094012
600519,2023-03-21 09:40:15.600,1729.11,100,172911.0,1530952,1526109,774111,6,B,2229155,20230321094012
600519,2023-03-21 09:40:15.600,1729.12,100,172912.0,1530952,1520303,774112,6,B,2229156,20230321094012
600519,2023-03-21 09:40:15.780,1729.01,100,172901.0,1309070,1531303,774349,6,S,2229700,20230321094012
600519,2023-03-21 09:40:15.950,1729.0,100,172900.0,1314790,1531652,774573,6,S,2230264,20230321094015
600519,2023-03-21 09:40:17.190,1729.0,100,172900.0,1338545,1533806,775776,6,S,2233713,20230321094015
600519,2023-03-21 09:40:17.690,1729.0,100,172900.0,1338545,1534749,776402,6,S,2235268,20230321094015
600519,2023-03-21 09:40:18.040,1729.01,100,172901.0,1535346,1531303,776711,6,B,2236241,20230321094015
600519,2023-03-21 09:40:18.040,1729.01,300,518703.0,1535346,1534809,776712,6,B,2236242,20230321094015
600519,2023-03-21 09:40:18.200,1729.01,100,172901.0,1535756,1534809,776889,6,B,2236837,20230321094015
600519,2023-03-21 09:40:18.410,1729.1,100,172910.0,1536135,1530975,777127,6,B,2237482,20230321094015
600519,2023-03-21 09:40:21.390,1729.79,100,172979.0,1541426,1515623,779998,6,B,2245713,20230321094018
600519,2023-03-21 09:40:23.440,1729.22,100,172922.0,1542588,1545072,781956,6,S,2251267,20230321094021
600519,2023-03-21 09:40:25.290,1729.15,100,172915.0,1537432,1548188,783593,6,S,2255977,20230321094024
600519,2023-03-21 09:40:26.100,1729.01,100,172901.0,1542340,1549385,784360,6,S,2257889,20230321094024
600519,2023-03-21 09:40:27.970,1729.01,100,172901.0,1542340,1552192,785858,6,S,2262326,20230321094027
600519,2023-03-21 09:40:29.500,1729.22,100,172922.0,1552935,1554793,787198,6,S,2266291,20230321094027
600519,2023-03-21 09:40:32.240,1729.01,100,172901.0,1542340,1558985,789310,6,S,2272788,20230321094030
600519,2023-03-21 09:40:35.070,1729.01,100,172901.0,1542340,1562847,791340,6,S,2278807,20230321094033
600519,2023-03-21 09:40:35.070,1729.01,100,172901.0,1553501,1562847,791341,6,S,2278808,20230321094033
600519,2023-03-21 09:40:36.010,1729.79,100,172979.0,1564042,1525098,792045,6,B,2280707,20230321094033
600519,2023-03-21 09:40:36.010,1729.79,100,172979.0,1564042,1548814,792046,6,B,2280708,20230321094033
600519,2023-03-21 09:40:36.300,1729.79,100,172979.0,1564482,1548814,792243,6,B,2281405,20230321094033
600519,2023-03-21 09:40:38.450,1729.03,100,172903.0,1566279,1567152,793998,6,S,2285806,20230321094036
600519,2023-03-21 09:40:42.520,1729.79,100,172979.0,1572824,1555353,797042,6,B,2294630,20230321094039
600519,2023-03-21 09:40:44.750,1729.09,100,172909.0,1572531,1576055,798866,6,S,2299705,20230321094042
600519,2023-03-21 09:40:45.810,1729.02,100,172902.0,1573930,1577477,799546,6,S,2301835,20230321094042
600519,2023-03-21 09:40:49.000,1729.09,100,172909.0,1578301,1582065,802644,6,S,2309460,20230321094048
600519,2023-03-21 09:40:50.030,1729.03,100,172903.0,1578599,1583453,803436,6,S,2311729,20230321094048
600519,2023-03-21 09:40:53.360,1729.78,100,172978.0,1588296,1582998,806077,6,B,2319235,20230321094051
600519,2023-03-21 09:40:54.230,1729.78,100,172978.0,1589397,1582998,806668,6,B,2320960,20230321094051
600519,2023-03-21 09:40:54.230,1729.79,100,172979.0,1589397,1555353,806669,6,B,2320961,20230321094051
600519,2023-03-21 09:40:54.450,1729.78,100,172978.0,1589671,1589560,806849,6,B,2321402,20230321094051
600519,2023-03-21 09:40:56.350,1729.78,100,172978.0,1591408,1592030,808093,6,S,2325102,20230321094054
600519,2023-03-21 09:40:56.400,1729.78,100,172978.0,1591562,1592112,808121,6,S,2325217,20230321094054
600519,2023-03-21 09:41:00.340,1729.14,100,172914.0,1594345,1597732,811120,6,S,2333659,20230321094057
600519,2023-03-21 09:41:01.970,1729.77,100,172977.0,1600276,1593813,812509,6,B,2337423,20230321094100
600519,2023-03-21 09:41:04.380,1729.77,100,172977.0,1600277,1603950,814366,6,S,2342892,20230321094103
600519,2023-03-21 09:41:04.460,1729.77,100,172977.0,1604052,1603950,814427,6,B,2343061,20230321094103
600519,2023-03-21 09:41:08.110,1729.77,100,172977.0,1610222,1605823,818235,6,B,2352898,20230321094106
600519,2023-03-21 09:41:10.700,1729.25,100,172925.0,1609494,1615123,821204,6,S,2360642,20230321094109
600519,2023-03-21 09:41:15.830,1729.12,100,172912.0,1619191,1623128,825308,6,S,2373060,20230321094112
600519,2023-03-21 09:41:16.200,1729.1,100,172910.0,1611597,1623667,825574,6,S,2373900,20230321094115
600519,2023-03-21 09:41:16.310,1729.1,100,172910.0,1623860,1623667,825697,6,B,2374220,20230321094115
600519,2023-03-21 09:41:17.140,1729.1,100,172910.0,1625025,1623667,826435,6,B,2376106,20230321094115
600519,2023-03-21 09:41:17.430,1729.25,100,172925.0,1625420,1620567,826615,6,B,2376715,20230321094115
600519,2023-03-21 09:41:20.800,1729.08,100,172908.0,1605195,1629813,828996,6,S,2383289,20230321094118
600519,2023-03-21 09:41:21.830,1729.25,100,172925.0,1631203,1620567,829681,6,B,2385403,20230321094118
600519,2023-03-21 09:41:21.830,1729.25,100,172925.0,1631203,1624350,829682,6,B,2385404,20230321094118
600519,2023-03-21 09:41:21.830,1729.25,100,172925.0,1631203,1624858,829683,6,B,2385405,20230321094118
600519,2023-03-21 09:41:21.830,1729.25,100,172925.0,1631203,1629970,829684,6,B,2385406,20230321094118
600519,2023-03-21 09:41:21.970,1729.04,100,172904.0,1629000,1631366,829753,6,S,2385635,20230321094121
600519,2023-03-21 09:41:21.970,1729.03,100,172903.0,1578599,1631367,829754,6,S,2385636,20230321094121
600519,2023-03-21 09:41:21.970,1729.03,100,172903.0,1593308,1631368,829755,6,S,2385637,20230321094121
600519,2023-03-21 09:41:21.970,1729.03,100,172903.0,1594169,1631369,829756,6,S,2385638,20230321094121
600519,2023-03-21 09:41:21.970,1729.03,100,172903.0,1597260,1631372,829757,6,S,2385641,20230321094121
600519,2023-03-21 09:41:21.970,1729.02,100,172902.0,1573930,1631373,829758,6,S,2385642,20230321094121
600519,2023-03-21 09:41:22.000,1729.02,100,172902.0,1573930,1631416,829771,6,S,2385693,20230321094121
600519,2023-03-21 09:41:22.190,1729.01,100,172901.0,1561015,1631635,829886,6,S,2386044,20230321094121
600519,2023-03-21 09:41:25.000,1729.1,100,172910.0,1634188,1635685,831853,6,S,2391886,20230321094124
600519,2023-03-21 09:41:25.310,1729.1,100,172910.0,1634188,1636065,832046,6,S,2392438,20230321094124
600519,2023-03-21 09:41:25.440,1729.01,100,172901.0,1561015,1636217,832133,6,S,2392667,20230321094124
600519,2023-03-21 09:41:26.560,1729.01,100,172901.0,1566713,1637566,832845,6,S,2394755,20230321094124
600519,2023-03-21 09:41:28.660,1729.04,100,172904.0,1640166,1637695,834228,6,B,2398812,20230321094127
600519,2023-03-21 09:41:28.800,1729.01,100,172901.0,1566713,1640343,834322,6,S,2399058,20230321094127
600519,2023-03-21 09:41:29.210,1729.0,100,172900.0,1349224,1640808,834602,6,S,2399784,20230321094127
600519,2023-03-21 09:41:29.210,1729.0,100,172900.0,1357582,1640808,834603,6,S,2399785,20230321094127
600519,2023-03-21 09:41:29.210,1729.0,100,172900.0,1392856,1640808,834604,6,S,2399786,20230321094127
600519,2023-03-21 09:41:29.870,1729.0,200,345800.0,1406382,1641609,835067,6,S,2401056,20230321094127
600519,2023-03-21 09:41:29.870,1729.0,200,345800.0,1459605,1641609,835068,6,S,2401057,20230321094127
600519,2023-03-21 09:41:29.870,1729.0,100,172900.0,1564626,1641609,835069,6,S,2401058,20230321094127
600519,2023-03-21 09:41:30.040,1729.0,100,172900.0,1593868,1641822,835167,6,S,2401404,20230321094127
600519,2023-03-21 09:41:30.970,1728.71,100,172871.0,736527,1643068,835764,6,S,2403308,20230321094130
600519,2023-03-21 09:41:32.120,1728.35,100,172835.0,600182,1644438,836549,6,S,2405465,20230321094130
600519,2023-03-21 09:41:32.150,1728.71,100,172871.0,1644482,1643075,836581,6,B,2405548,20230321094130
600519,2023-03-21 09:41:32.210,1728.35,100,172835.0,1294113,1644592,836629,6,S,2405714,20230321094130
600519,2023-03-21 09:41:33.150,1728.35,100,172835.0,1294113,1645704,837216,6,S,2407427,20230321094130
600519,2023-03-21 09:41:35.110,1728.71,100,172871.0,1647041,1648351,838502,6,S,2411478,20230321094133
600519,2023-03-21 09:41:37.080,1728.71,100,172871.0,1651024,1649977,839866,6,B,2415650,20230321094136
600519,2023-03-21 09:41:38.350,1728.35,100,172835.0,1294113,1652710,840713,6,S,2418238,20230321094136
600519,2023-03-21 09:41:39.980,1728.28,100,172828.0,1613894,1654735,841706,6,S,2421443,20230321094139
600519,2023-03-21 09:41:40.290,1728.2,100,172820.0,496756,1655184,841942,6,S,2422100,20230321094139
600519,2023-03-21 09:41:40.290,1728.18,400,691272.0,485324,1655184,841943,6,S,2422101,20230321094139
600519,2023-03-21 09:41:40.520,1728.18,300,518454.0,485324,1655445,842132,6,S,2422546,20230321094139
600519,2023-03-21 09:41:40.520,1728.18,100,172818.0,485324,1655446,842133,6,S,2422547,20230321094139
600519,2023-03-21 09:41:40.520,1728.18,200,345636.0,485324,1655447,842134,6,S,2422548,20230321094139
600519,2023-03-21 09:41:40.520,1728.18,100,172818.0,485324,1655448,842135,6,S,2422549,20230321094139
600519,2023-03-21 09:41:40.920,1728.35,100,172835.0,1655894,1653619,842382,6,B,2423249,20230321094139
600519,2023-03-21 09:41:41.030,1728.18,100,172818.0,485324,1656012,842451,6,S,2423433,20230321094139
600519,2023-03-21 09:41:41.210,1728.18,181,312800.58,485324,1656278,842585,6,S,2423838,20230321094139
