SecurityID,TradingTime,TradePrice,TradeVolume,TradeValue,OrderNo,OfferNo,TradeNo,ChannelCode,SBMark,SerialNo,SendingTime
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,164084,210187,11954,6,N,92947,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,164084,210189,11955,6,N,92948,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,169256,210814,11956,6,N,92949,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,177725,210815,11957,6,N,92950,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,178993,214964,11958,6,N,92951,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,179355,215167,11959,6,N,92952,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,185441,215168,11960,6,N,92953,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,188471,217444,11961,6,N,92954,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,188925,217444,11962,6,N,92955,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,189811,217445,11963,6,N,92956,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,209533,217445,11964,6,N,92957,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,209533,218318,11965,6,N,92958,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,238681,218319,11966,6,N,92959,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,238702,221778,11967,6,N,92960,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,148100,221780,11968,6,N,92961,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,163706,222688,11969,6,N,92962,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,163706,222690,11970,6,N,92963,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,163706,223620,11971,6,N,92964,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,163706,223623,11972,6,N,92965,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,163706,226507,11973,6,N,92966,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,177723,226508,11974,6,N,92967,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,178732,227480,11975,6,N,92968,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,178994,227482,11976,6,N,92969,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,179356,228719,11977,6,N,92970,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,185443,228719,11978,6,N,92971,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,188469,228721,11979,6,N,92972,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,188926,228721,11980,6,N,92973,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,193512,229803,11981,6,N,92974,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,209519,229806,11982,6,N,92975,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,209531,230992,11983,6,N,92976,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,210188,230994,11984,6,N,92977,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,214517,232338,11985,6,N,92978,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,217443,232340,11986,6,N,92979,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,217443,234348,11987,6,N,92980,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,218321,234349,11988,6,N,92981,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,200,356000.0,218439,236212,11989,6,N,92982,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,221779,236212,11990,6,N,92983,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,222689,236213,11991,6,N,92984,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,223621,236213,11992,6,N,92985,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226497,236213,11993,6,N,92986,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,227481,238665,11994,6,N,92987,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,228720,238665,11995,6,N,92988,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,228803,238665,11996,6,N,92989,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,200,356000.0,229805,238667,11997,6,N,92990,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,232293,238667,11998,6,N,92991,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,232339,147260,11999,6,N,92992,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,234341,76154,12000,6,N,92993,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,234341,147655,12001,6,N,92994,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,235047,151213,12002,6,N,92995,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,236214,177110,12003,6,N,92996,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,93,165540.0,236214,177285,12004,6,N,92997,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,7,12460.0,236214,177341,12005,6,N,92998,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,93,165540.0,238453,177341,12006,6,N,92999,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,7,12460.0,238453,209012,12007,6,N,93000,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,93,165540.0,238666,209012,12008,6,N,93001,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,238666,190402,12009,6,N,93002,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,238666,162351,12010,6,N,93003,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,7,12460.0,238666,209518,12011,6,N,93004,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,93,165540.0,177099,209518,12012,6,N,93005,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,7,12460.0,177099,174515,12013,6,N,93006,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,93,165540.0,188459,174515,12014,6,N,93007,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,7,12460.0,188459,215600,12015,6,N,93008,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,93,165540.0,223279,215600,12016,6,N,93009,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,7,12460.0,223279,221560,12017,6,N,93010,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,93,165540.0,239511,221560,12018,6,N,93011,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,7,12460.0,239511,145355,12019,6,N,93012,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,162578,145355,12020,6,N,93013,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,209027,145355,12021,6,N,93014,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,209027,157302,12022,6,N,93015,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,209027,222493,12023,6,N,93016,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,200,356000.0,209027,27931,12024,6,N,93017,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,209027,37377,12025,6,N,93018,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,219862,37377,12026,6,N,93019,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,219862,229537,12027,6,N,93020,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,219862,231162,12028,6,N,93021,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,219862,226362,12029,6,N,93022,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,227285,226362,12030,6,N,93023,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,231947,226362,12031,6,N,93024,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,231947,189955,12032,6,N,93025,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,231947,190911,12033,6,N,93026,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,235723,190911,12034,6,N,93027,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,235723,214325,12035,6,N,93028,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,237915,214325,12036,6,N,93029,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,237915,186085,12037,6,N,93030,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,237389,186085,12038,6,N,93031,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,237389,196105,12039,6,N,93032,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,214458,196105,12040,6,N,93033,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,239461,196105,12041,6,N,93034,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,239461,209711,12042,6,N,93035,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,239461,213845,12043,6,N,93036,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,218707,213845,12044,6,N,93037,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,218707,209126,12045,6,N,93038,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,224354,209126,12046,6,N,93039,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,224354,209007,12047,6,N,93040,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,237883,209007,12048,6,N,93041,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,297,528660.0,237883,155751,12049,6,N,93042,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,237890,155751,12050,6,N,93043,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226212,155751,12051,6,N,93044,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,232488,155751,12052,6,N,93045,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,603,1073340.0,220875,155751,12053,6,N,93046,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,220875,176156,12054,6,N,93047,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,220875,197762,12055,6,N,93048,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,600,1068000.0,220875,228540,12056,6,N,93049,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,220875,229341,12057,6,N,93050,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,220875,216481,12058,6,N,93051,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,220875,229442,12059,6,N,93052,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,220875,226371,12060,6,N,93053,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,220875,236672,12061,6,N,93054,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,230476,236672,12062,6,N,93055,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,200,356000.0,230959,236672,12063,6,N,93056,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,227513,236672,12064,6,N,93057,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,227259,236672,12065,6,N,93058,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,226545,236672,12066,6,N,93059,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,197,350660.0,226545,227265,12067,6,N,93060,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,228260,227265,12068,6,N,93061,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,228260,195539,12069,6,N,93062,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,229113,195539,12070,6,N,93063,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,197,350660.0,229113,231741,12071,6,N,93064,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,103,183340.0,226892,231741,12072,6,N,93065,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,300,534000.0,226892,233288,12073,6,N,93066,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226892,185019,12074,6,N,93067,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226892,151913,12075,6,N,93068,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226892,174064,12076,6,N,93069,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226892,223281,12077,6,N,93070,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226892,223858,12078,6,N,93071,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226892,228824,12079,6,N,93072,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,226892,233465,12080,6,N,93073,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,97,172660.0,226892,234702,12081,6,N,93074,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,3,5340.0,231917,234702,12082,6,N,93075,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,297,528660.0,231917,235758,12083,6,N,93076,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,169106,235758,12084,6,N,93077,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,403,717340.0,217350,235758,12085,6,N,93078,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,100,178000.0,217350,236257,12086,6,N,93079,20230322092500
600519,2023-03-22 09:25:00.380,1780.0,200,356000.0,217350,236599,12087,6,N,93080,20230322092500
600519,2023-03-22 09:30:00.030,1781.0,200,356200.0,241276,18780,29387,6,B,276951,20230322092957
600519,2023-03-22 09:30:00.030,1781.0,400,712400.0,241276,101790,29388,6,B,276952,20230322092957
600519,2023-03-22 09:30:00.030,1781.0,100,178100.0,241276,192098,29389,6,B,276953,20230322092957
600519,2023-03-22 09:30:00.030,1782.0,100,178200.0,241276,178447,29390,6,B,276954,20230322092957
600519,2023-03-22 09:30:00.060,1782.0,100,178200.0,241276,241396,29653,6,S,277334,20230322092957
600519,2023-03-22 09:30:00.140,1782.0,100,178200.0,241735,241409,30126,6,B,278094,20230322092957
600519,2023-03-22 09:30:00.140,1782.0,100,178200.0,241735,241465,30127,6,B,278095,20230322092957
600519,2023-03-22 09:30:00.140,1782.0,100,178200.0,241735,241487,30128,6,B,278096,20230322092957
600519,2023-03-22 09:30:00.140,1782.0,900,1603800.0,241735,241790,30162,6,S,278183,20230322092957
600519,2023-03-22 09:30:00.140,1781.0,2200,3918200.0,241804,241790,30164,6,B,278199,20230322092957
600519,2023-03-22 09:30:00.140,1782.9,100,178290.0,241804,228150,30165,6,B,278200,20230322092957
600519,2023-03-22 09:30:00.140,1783.43,100,178343.0,241804,134027,30166,6,B,278201,20230322092957
600519,2023-03-22 09:30:00.140,1783.98,300,535194.0,241804,227528,30167,6,B,278202,20230322092957
600519,2023-03-22 09:30:00.140,1784.0,200,356800.0,241804,136060,30168,6,B,278203,20230322092957
600519,2023-03-22 09:30:00.140,1784.0,100,178400.0,241804,219691,30169,6,B,278204,20230322092957
600519,2023-03-22 09:30:00.140,1784.8,100,178480.0,241804,224672,30170,6,B,278205,20230322092957
600519,2023-03-22 09:30:00.140,1784.89,100,178489.0,241804,171650,30171,6,B,278206,20230322092957
600519,2023-03-22 09:30:00.140,1784.91,100,178491.0,241804,172113,30172,6,B,278207,20230322092957
600519,2023-03-22 09:30:00.140,1784.95,100,178495.0,241804,168607,30173,6,B,278208,20230322092957
600519,2023-03-22 09:30:00.140,1784.98,100,178498.0,241804,190340,30174,6,B,278209,20230322092957
600519,2023-03-22 09:30:00.140,1785.0,100,178500.0,241804,18145,30175,6,B,278210,20230322092957
600519,2023-03-22 09:30:00.140,1785.0,100,178500.0,241804,90770,30176,6,B,278211,20230322092957
600519,2023-03-22 09:30:00.140,1785.0,200,357000.0,241804,180673,30177,6,B,278212,20230322092957
600519,2023-03-22 09:30:00.140,1785.0,100,178500.0,241804,191723,30178,6,B,278213,20230322092957
600519,2023-03-22 09:30:00.140,1785.0,100,178500.0,241804,193867,30179,6,B,278214,20230322092957
600519,2023-03-22 09:30:00.140,1785.0,100,178500.0,241804,194012,30180,6,B,278215,20230322092957
600519,2023-03-22 09:30:00.140,1785.0,100,178500.0,241804,236590,30181,6,B,278216,20230322092957
600519,2023-03-22 09:30:00.180,1785.0,100,178500.0,241804,241900,30247,6,S,278372,20230322092957
600519,2023-03-22 09:30:00.310,1785.0,600,1071000.0,241804,243321,31271,6,S,280588,20230322092957
600519,2023-03-22 09:30:00.310,1780.15,100,178015.0,241069,243321,31272,6,S,280589,20230322092957
600519,2023-03-22 09:30:00.310,1780.15,100,178015.0,241332,243321,31273,6,S,280590,20230322092957
600519,2023-03-22 09:30:00.310,1780.0,200,356000.0,217350,243321,31274,6,S,280591,20230322092957
600519,2023-03-22 09:30:00.360,1781.0,100,178100.0,244033,244464,31634,6,S,281999,20230322092957
600519,2023-03-22 09:30:00.440,1781.0,100,178100.0,244380,244608,31702,6,S,282205,20230322092957
600519,2023-03-22 09:30:00.960,1780.0,97,172660.0,217350,246188,32299,6,S,284258,20230322093000
600519,2023-03-22 09:30:00.960,1780.0,100,178000.0,223913,246188,32300,6,S,284259,20230322093000
600519,2023-03-22 09:30:00.960,1780.0,3,5340.0,225380,246188,32301,6,S,284260,20230322093000
600519,2023-03-22 09:30:01.110,1780.0,97,172660.0,225380,248395,32972,6,S,286986,20230322093000
600519,2023-03-22 09:30:01.110,1780.0,3,5340.0,227163,248395,32973,6,S,286987,20230322093000
600519,2023-03-22 09:30:01.210,1780.0,100,178000.0,227163,249164,33208,6,S,287945,20230322093000
600519,2023-03-22 09:30:01.340,1780.0,97,172660.0,227163,250439,33594,6,S,289458,20230322093000
600519,2023-03-22 09:30:01.340,1780.0,100,178000.0,228439,250439,33595,6,S,289459,20230322093000
600519,2023-03-22 09:30:01.340,1780.0,100,178000.0,229915,250439,33596,6,S,289460,20230322093000
600519,2023-03-22 09:30:01.340,1780.0,100,178000.0,241835,250439,33597,6,S,289461,20230322093000
600519,2023-03-22 09:30:01.340,1780.0,3,5340.0,250949,250439,33732,6,B,290046,20230322093000
600519,2023-03-22 09:30:01.340,1781.0,97,172757.0,250949,251002,33739,6,S,290106,20230322093000
600519,2023-03-22 09:30:01.620,1779.0,100,177900.0,188391,253826,34534,6,S,293489,20230322093000
600519,2023-03-22 09:30:01.620,1779.98,100,177998.0,255526,252926,35034,6,B,295513,20230322093000
600519,2023-03-22 09:30:01.890,1780.5,3,5341.5,258268,251002,36018,6,B,298942,20230322093000
600519,2023-03-22 09:30:01.890,1780.99,97,172756.03,258268,256801,36019,6,B,298943,20230322093000
600519,2023-03-22 09:30:02.170,1780.0,100,178000.0,261367,260308,37002,6,B,302690,20230322093000
600519,2023-03-22 09:30:02.630,1780.0,100,178000.0,266580,260308,38929,6,B,309256,20230322093003
600519,2023-03-22 09:30:02.630,1780.0,100,178000.0,266723,260308,38969,6,B,309429,20230322093003
600519,2023-03-22 09:30:02.630,1780.0,100,178000.0,267211,260308,39125,6,B,310026,20230322093003
600519,2023-03-22 09:30:02.910,1780.0,100,178000.0,270889,263528,40232,6,B,314461,20230322093003
600519,2023-03-22 09:30:03.190,1780.0,100,178000.0,275426,263528,41663,6,B,319911,20230322093003
600519,2023-03-22 09:30:03.350,1780.0,100,178000.0,276352,263797,41921,6,B,320985,20230322093003
600519,2023-03-22 09:30:03.590,1780.0,100,178000.0,280114,263797,43080,6,B,325588,20230322093003
600519,2023-03-22 09:30:03.590,1780.0,100,178000.0,280129,269891,43085,6,B,325605,20230322093003
600519,2023-03-22 09:30:03.880,1780.0,100,178000.0,282535,272733,43904,6,B,328658,20230322093003
600519,2023-03-22 09:30:03.880,1780.0,100,178000.0,283187,274051,44079,6,B,329416,20230322093003
600519,2023-03-22 09:30:04.030,1780.99,100,178099.0,284382,256801,44413,6,B,330821,20230322093003
600519,2023-03-22 09:30:04.030,1780.99,100,178099.0,285372,256801,44664,6,B,331968,20230322093003
600519,2023-03-22 09:30:04.170,1780.0,100,178000.0,283410,286117,44885,6,S,332853,20230322093003
600519,2023-03-22 09:30:04.170,1780.99,100,178099.0,286583,256801,45009,6,B,333393,20230322093003
600519,2023-03-22 09:30:04.170,1780.99,203,361540.97,286783,256801,45062,6,B,333624,20230322093003
600519,2023-03-22 09:30:04.170,1780.99,97,172756.03,286783,257588,45063,6,B,333625,20230322093003
600519,2023-03-22 09:30:04.320,1780.99,100,178099.0,288719,257588,45597,6,B,335872,20230322093003
600519,2023-03-22 09:30:04.320,1780.0,100,178000.0,283410,289055,45682,6,S,336277,20230322093003
600519,2023-03-22 09:30:04.450,1780.0,200,356000.0,283410,289827,45857,6,S,337171,20230322093003
600519,2023-03-22 09:30:04.450,1780.99,3,5342.97,290530,257588,46087,6,B,338005,20230322093003
600519,2023-03-22 09:30:04.450,1780.99,97,172756.03,290530,259110,46088,6,B,338006,20230322093003
600519,2023-03-22 09:30:04.610,1780.99,3,5342.97,292431,259110,46788,6,B,340319,20230322093003
600519,2023-03-22 09:30:04.610,1780.99,97,172756.03,292431,260055,46789,6,B,340320,20230322093003
600519,2023-03-22 09:30:04.740,1780.0,100,178000.0,283410,294612,47500,6,S,342915,20230322093003
600519,2023-03-22 09:30:04.900,1780.0,100,178000.0,289239,296487,48012,6,S,345066,20230322093006
600519,2023-03-22 09:30:04.900,1779.01,100,177901.0,293854,296487,48013,6,S,345067,20230322093006
600519,2023-03-22 09:30:04.900,1779.0,200,355800.0,188391,296554,48048,6,S,345153,20230322093006
600519,2023-03-22 09:30:05.040,1780.99,3,5342.97,298421,260055,48646,6,B,347487,20230322093006
600519,2023-03-22 09:30:05.040,1780.99,97,172756.03,298421,264391,48647,6,B,347488,20230322093006
600519,2023-03-22 09:30:05.180,1780.99,100,178099.0,298878,264391,48821,6,B,348066,20230322093006
600519,2023-03-22 09:30:05.180,1780.99,3,5342.97,299084,264391,48862,6,B,348301,20230322093006
600519,2023-03-22 09:30:05.180,1780.99,97,172756.03,299084,286886,48863,6,B,348302,20230322093006
600519,2023-03-22 09:30:05.180,1780.0,100,178000.0,297190,300443,49254,6,S,349928,20230322093006
600519,2023-03-22 09:30:05.760,1780.99,3,5342.97,306283,286886,51077,6,B,356952,20230322093006
600519,2023-03-22 09:30:05.760,1780.99,100,178099.0,306283,296561,51078,6,B,356953,20230322093006
600519,2023-03-22 09:30:05.760,1781.0,97,172757.0,306283,286830,51079,6,B,356954,20230322093006
600519,2023-03-22 09:30:05.760,1781.0,3,5343.0,307172,286830,51377,6,B,358013,20230322093006
600519,2023-03-22 09:30:05.760,1781.9,97,172844.3,307172,298190,51378,6,B,358014,20230322093006
600519,2023-03-22 09:30:06.050,1779.01,100,177901.0,310067,310478,52470,6,S,362069,20230322093006
600519,2023-03-22 09:30:06.050,1778.0,200,355600.0,213938,310478,52471,6,S,362070,20230322093006
600519,2023-03-22 09:30:06.100,1777.98,100,177798.0,311374,310478,52809,6,B,363150,20230322093006
600519,2023-03-22 09:30:06.250,1777.98,100,177798.0,313924,310478,53703,6,B,366250,20230322093006
600519,2023-03-22 09:30:06.570,1777.98,100,177798.0,316592,310478,54750,6,B,369638,20230322093006
600519,2023-03-22 09:30:06.570,1777.98,100,177798.0,317054,310478,54912,6,B,370219,20230322093006
600519,2023-03-22 09:30:06.570,1777.98,100,177798.0,317392,310478,55055,6,B,370640,20230322093006
600519,2023-03-22 09:30:06.700,1777.98,100,177798.0,319198,310478,55600,6,B,372724,20230322093006
600519,2023-03-22 09:30:06.840,1777.98,100,177798.0,320119,310478,55849,6,B,373822,20230322093006
600519,2023-03-22 09:30:06.840,1779.0,100,177900.0,320629,319895,55941,6,B,374381,20230322093006
