SecurityID,TradingTime,TradePx,TradeAmount,TradeValue,OrderNo,OfferNo,TradeNo,ChannelCode,SBMark,SerialNo,SendingTime
600519,20230320130554260,1731.13,100,173113.0,7642582,7633564,4334116,6,B,12071484,20230320130552
600519,20230320130556230,1731.13,100,173113.0,7643613,7641458,4334831,6,B,12073241,20230320130555
600519,20230320130559500,1731.12,100,173112.0,7630645,7645537,4335928,6,S,12076218,20230320130558
600519,20230320130559500,1731.12,100,173112.0,7631126,7645537,4335929,6,S,12076219,20230320130558
600519,20230320130559500,1731.12,300,519336.0,7633039,7645537,4335930,6,S,12076220,20230320130558
600519,20230320130600260,1731.12,100,173112.0,7633039,7646077,4336341,6,S,12077187,20230320130558
600519,20230320130600260,1731.12,100,173112.0,7639890,7646077,4336342,6,S,12077188,20230320130558
600519,20230320130600380,1731.13,300,519339.0,7646180,7641458,4336417,6,B,12077353,20230320130558
600519,20230320130600820,1731.98,100,173198.0,7646556,7621517,4336670,6,B,12077980,20230320130558
600519,20230320130601490,1731.12,100,173112.0,7641165,7647211,4336992,6,S,12078889,20230320130558
600519,20230320130602060,1731.13,100,173113.0,7647688,7646948,4337306,6,B,12079686,20230320130601
600519,20230320130607220,1731.98,100,173198.0,7651826,7622937,4339678,6,B,12086647,20230320130604
600519,20230320130610260,1731.13,100,173113.0,7649260,7654051,4340925,6,S,12090087,20230320130607
600519,20230320130610260,1731.13,100,173113.0,7649613,7654051,4340926,6,S,12090088,20230320130607
600519,20230320130610260,1731.13,100,173113.0,7650911,7654051,4340927,6,S,12090089,20230320130607
600519,20230320130615050,1731.15,100,173115.0,7657445,7657480,4342990,6,S,12095405,20230320130613
600519,20230320130615510,1731.12,100,173112.0,7641806,7657755,4343191,6,S,12095893,20230320130613
600519,20230320130619100,1731.12,100,173112.0,7650097,7660357,4344735,6,S,12100097,20230320130616
600519,20230320130630310,1731.12,100,173112.0,7650097,7667771,4349923,6,S,12112783,20230320130628
600519,20230320130630310,1731.12,100,173112.0,7651283,7667771,4349924,6,S,12112784,20230320130628
600519,20230320130630760,1731.98,100,173198.0,7668085,7661061,4350119,6,B,12113310,20230320130628
600519,20230320130631930,1731.98,100,173198.0,7668979,7668062,4350773,6,B,12114849,20230320130631
600519,20230320130633030,1731.98,100,173198.0,7669003,7669654,4351134,6,S,12116004,20230320130631
600519,20230320130634230,1731.27,100,173127.0,7669092,7670407,4351512,6,S,12117263,20230320130631
600519,20230320130635030,1731.12,100,173112.0,7654798,7670850,4351912,6,S,12118107,20230320130634
600519,20230320130636590,1731.12,100,173112.0,7661606,7671852,4352640,6,S,12119815,20230320130634
600519,20230320130637760,1731.12,100,173112.0,7665826,7672535,4353110,6,S,12121048,20230320130637
600519,20230320130637840,1731.12,100,173112.0,7672579,7672535,4353126,6,B,12121116,20230320130637
600519,20230320130640320,1731.12,100,173112.0,7673908,7672535,4354312,6,B,12123751,20230320130637
600519,20230320130640380,1731.11,100,173111.0,7604873,7673933,4354333,6,S,12123805,20230320130637
600519,20230320130640380,1731.11,100,173111.0,7605123,7673933,4354334,6,S,12123806,20230320130637
600519,20230320130643080,1731.11,100,173111.0,7608345,7675524,4356711,6,S,12127859,20230320130640
600519,20230320130645610,1731.12,100,173112.0,7676933,7673343,4357748,6,B,12130356,20230320130643
600519,20230320130645890,1731.12,100,173112.0,7677145,7673430,4357861,6,B,12130677,20230320130643
600519,20230320130646290,1731.15,100,173115.0,7677327,7677358,4358024,6,S,12131055,20230320130643
600519,20230320130649200,1731.12,100,173112.0,7678186,7678852,4358896,6,S,12133522,20230320130646
600519,20230320130649200,1731.11,100,173111.0,7608345,7678852,4358897,6,S,12133523,20230320130646
600519,20230320130649200,1731.11,100,173111.0,7608550,7678852,4358898,6,S,12133524,20230320130646
600519,20230320130653590,1731.11,100,173111.0,7610383,7681713,4360863,6,S,12138617,20230320130652
600519,20230320130653710,1731.97,100,173197.0,7681809,7681289,4360933,6,B,12138788,20230320130652
600519,20230320130653710,1731.98,400,692792.0,7681809,7670254,4360934,6,B,12138789,20230320130652
600519,20230320130653710,1731.98,500,865990.0,7681809,7680582,4360935,6,B,12138790,20230320130652
600519,20230320130655980,1731.98,100,173198.0,7683272,7680582,4361775,6,B,12141191,20230320130655
600519,20230320130658970,1731.98,100,173198.0,7684030,7685178,4363075,6,S,12144368,20230320130658
600519,20230320130700320,1731.11,100,173111.0,7660217,7686065,4363591,6,S,12145719,20230320130658
600519,20230320130700320,1731.11,100,173111.0,7675493,7686065,4363592,6,S,12145720,20230320130658
600519,20230320130700320,1731.11,100,173111.0,7677126,7686065,4363593,6,S,12145721,20230320130658
600519,20230320130701300,1731.1,100,173110.0,3883899,7686698,4364053,6,S,12146837,20230320130658
600519,20230320130701510,1731.1,100,173110.0,3883899,7686889,4364155,6,S,12147114,20230320130658
600519,20230320130701510,1731.1,100,173110.0,3883899,7686890,4364156,6,S,12147115,20230320130658
600519,20230320130701920,1731.98,100,173198.0,7687149,7686223,4364310,6,B,12147587,20230320130701
600519,20230320130704070,1731.11,100,173111.0,7687251,7688717,4365152,6,S,12150201,20230320130701
600519,20230320130704310,1731.1,200,346220.0,3883899,7688884,4365251,6,S,12150485,20230320130701
600519,20230320130704510,1731.1,100,173110.0,3883899,7689050,4365305,6,S,12150736,20230320130701
600519,20230320130705060,1731.99,100,173199.0,7689407,7622862,4365522,6,B,12151326,20230320130704
600519,20230320130709890,1731.1,100,173110.0,3883899,7693407,4368099,6,S,12157996,20230320130707
600519,20230320130710320,1731.1,300,519330.0,3883899,7693818,4368423,6,S,12158729,20230320130707
600519,20230320130714430,1731.99,100,173199.0,7697189,7687194,4369942,6,B,12163773,20230320130713
600519,20230320130714430,1731.99,100,173199.0,7697189,7690970,4369943,6,B,12163774,20230320130713
600519,20230320130719750,1731.1,100,173110.0,3883899,7700562,4371814,6,S,12169379,20230320130719
600519,20230320130719770,1731.99,100,173199.0,7700571,7697163,4371818,6,B,12169390,20230320130719
600519,20230320130723570,1731.1,200,346220.0,3883899,7702683,4373159,6,S,12173042,20230320130722
600519,20230320130724290,1731.1,500,865550.0,3883899,7703073,4373384,6,S,12173651,20230320130722
600519,20230320130725910,1731.99,100,173199.0,7703531,7704017,4373889,6,S,12175126,20230320130725
600519,20230320130725910,1731.99,100,173199.0,7704021,7704019,4373891,6,B,12175130,20230320130725
600519,20230320130730650,1731.1,400,692440.0,3883899,7707028,4375425,6,S,12179974,20230320130728
600519,20230320130730990,1731.1,100,173110.0,3883899,7707195,4375516,6,S,12180233,20230320130728
600519,20230320130732040,1731.39,100,173139.0,7707725,7705928,4375770,6,B,12181037,20230320130731
600519,20230320130733080,1731.39,66,114271.74,7708286,7707159,4376057,6,B,12181956,20230320130731
600519,20230320130733080,1731.97,34,58886.98,7708286,7706231,4376058,6,B,12181957,20230320130731
600519,20230320130733570,1731.1,200,346220.0,3883899,7708556,4376199,6,S,12182404,20230320130731
600519,20230320130735830,1731.1,100,173110.0,3883899,7710039,4377128,6,S,12184656,20230320130734
600519,20230320130743580,1731.11,100,173111.0,7714319,7714573,4379547,6,S,12192170,20230320130740
600519,20230320130743580,1731.1,100,173110.0,3883899,7714573,4379548,6,S,12192171,20230320130740
600519,20230320130752980,1731.12,100,173112.0,7718052,7719468,4382107,6,S,12200073,20230320130752
600519,20230320130752980,1731.11,100,173111.0,7715176,7719468,4382108,6,S,12200074,20230320130752
600519,20230320130754930,1731.11,100,173111.0,7717831,7720522,4382752,6,S,12201942,20230320130752
600519,20230320130758640,1731.1,100,173110.0,3883899,7722422,4383702,6,S,12204890,20230320130755
600519,20230320130800140,1731.1,100,173110.0,3883899,7723141,4384107,6,S,12206070,20230320130758
600519,20230320130800800,1731.1,100,173110.0,3883899,7723508,4384279,6,S,12206632,20230320130758
600519,20230320130806710,1731.15,100,173115.0,7723759,7727534,4386503,6,S,12213202,20230320130804
600519,20230320130809760,1731.15,100,173115.0,7726900,7729461,4387586,6,S,12216192,20230320130807
600519,20230320130813060,1731.14,100,173114.0,7731008,7731641,4389041,6,S,12219648,20230320130810
600519,20230320130813650,1731.11,100,173111.0,7731090,7731968,4389264,6,S,12220219,20230320130810
600519,20230320130813650,1731.11,100,173111.0,7731776,7731968,4389265,6,S,12220220,20230320130810
600519,20230320130814500,1731.36,100,173136.0,7732419,7723093,4389503,6,B,12220902,20230320130813
600519,20230320130816620,1731.1,100,173110.0,3883899,7733756,4390310,6,S,12223067,20230320130813
600519,20230320130816980,1731.39,100,173139.0,7733948,7709552,4390396,6,B,12223368,20230320130816
600519,20230320130818150,1731.1,1031,1784764.1,3883899,7734678,4390866,6,S,12224651,20230320130816
600519,20230320130818150,1731.1,5500,9521050.0,3891768,7734678,4390867,6,S,12224652,20230320130816
600519,20230320130818150,1731.1,200,346220.0,7539193,7734678,4390868,6,S,12224653,20230320130816
600519,20230320130818150,1731.1,200,346220.0,7544184,7734678,4390869,6,S,12224654,20230320130816
600519,20230320130818150,1731.1,200,346220.0,7547413,7734678,4390870,6,S,12224655,20230320130816
600519,20230320130818150,1731.1,200,346220.0,7547745,7734678,4390871,6,S,12224656,20230320130816
600519,20230320130818150,1731.1,100,173110.0,7669352,7734678,4390872,6,S,12224657,20230320130816
600519,20230320130818150,1731.1,100,173110.0,7688012,7734678,4390873,6,S,12224658,20230320130816
600519,20230320130818150,1731.1,100,173110.0,7708435,7734678,4390874,6,S,12224659,20230320130816
600519,20230320130818150,1731.1,100,173110.0,7714483,7734678,4390875,6,S,12224660,20230320130816
600519,20230320130818150,1731.1,100,173110.0,7721279,7734678,4390876,6,S,12224661,20230320130816
600519,20230320130818150,1731.1,100,173110.0,7723782,7734678,4390877,6,S,12224662,20230320130816
600519,20230320130818150,1731.1,69,119445.9,7724441,7734678,4390878,6,S,12224663,20230320130816
600519,20230320130819970,1731.2,100,173120.0,7735815,7735791,4391455,6,B,12226430,20230320130819
600519,20230320130819970,1731.2,100,173120.0,7735815,7735792,4391456,6,B,12226431,20230320130819
600519,20230320130819970,1731.39,100,173139.0,7735815,7734740,4391457,6,B,12226432,20230320130819
600519,20230320130819970,1731.97,66,114310.02,7735815,7706231,4391458,6,B,12226433,20230320130819
600519,20230320130819970,1731.99,34,58887.66,7735815,7704020,4391459,6,B,12226434,20230320130819
600519,20230320130823650,1731.12,100,173112.0,7736180,7737905,4392620,6,S,12229903,20230320130822
600519,20230320130823650,1731.1,31,53664.1,7724441,7737905,4392621,6,S,12229904,20230320130822
600519,20230320130823650,1731.1,100,173110.0,7725955,7737905,4392622,6,S,12229905,20230320130822
600519,20230320130823650,1731.1,69,119445.9,7735571,7737905,4392623,6,S,12229906,20230320130822
600519,20230320130823650,1731.1,300,519330.0,7735571,7737906,4392624,6,S,12229907,20230320130822
600519,20230320130827380,1731.39,100,173139.0,7740447,7737904,4393888,6,B,12233987,20230320130825
600519,20230320130833770,1731.12,100,173112.0,7739002,7744546,4395843,6,S,12240456,20230320130831
600519,20230320130837940,1731.38,100,173138.0,7746880,7746801,4397120,6,B,12244271,20230320130837
600519,20230320130839510,1731.12,100,173112.0,7739002,7747617,4397483,6,S,12245438,20230320130837
600519,20230320130844030,1731.12,100,173112.0,7742438,7749999,4398745,6,S,12249236,20230320130843
600519,20230320130845730,1731.12,100,173112.0,7750969,7749999,4399239,6,B,12250773,20230320130843
600519,20230320130850160,1731.12,100,173112.0,7753453,7749999,4400544,6,B,12254679,20230320130849
600519,20230320130852190,1731.12,100,173112.0,7754136,7754625,4401169,6,S,12256505,20230320130849
600519,20230320130852280,1731.1,100,173110.0,7735571,7754716,4401193,6,S,12256615,20230320130849
600519,20230320130852970,1731.11,100,173111.0,7755169,7755033,4401419,6,B,12257268,20230320130852
600519,20230320130853520,1731.11,100,173111.0,7755515,7755033,4401627,6,B,12257785,20230320130852
600519,20230320130855800,1731.11,100,173111.0,7756831,7755033,4402432,6,B,12259913,20230320130852
600519,20230320130902180,1731.1,100,173110.0,7735571,7760641,4404570,6,S,12265753,20230320130901
600519,20230320130902410,1731.11,100,173111.0,7760801,7755740,4404628,6,B,12265988,20230320130901
600519,20230320130904030,1731.1,31,53664.1,7735571,7761811,4405147,6,S,12267658,20230320130901
600519,20230320130904030,1731.1,100,173110.0,7737238,7761811,4405148,6,S,12267659,20230320130901
600519,20230320130904030,1731.1,69,119445.9,7743267,7761811,4405149,6,S,12267660,20230320130901
600519,20230320130905190,1731.1,31,53664.1,7743267,7762608,4405542,6,S,12269036,20230320130904
600519,20230320130905190,1731.1,69,119445.9,7752411,7762608,4405543,6,S,12269037,20230320130904
600519,20230320130907330,1731.11,100,173111.0,7763975,7761812,4406351,6,B,12271330,20230320130904
600519,20230320130907770,1731.1,31,53664.1,7752411,7764228,4406456,6,S,12271729,20230320130907
600519,20230320130907770,1731.1,100,173110.0,7754458,7764228,4406457,6,S,12271730,20230320130907
600519,20230320130907770,1731.1,100,173110.0,7760671,7764228,4406458,6,S,12271731,20230320130907
600519,20230320130908580,1731.1,69,119445.9,7764703,7764228,4406669,6,B,12272493,20230320130907
600519,20230320130908580,1731.11,31,53664.41,7764703,7761812,4406670,6,B,12272494,20230320130907
600519,20230320130915830,1731.1,100,173110.0,7767437,7768962,4409336,6,S,12279491,20230320130913
600519,20230320130917070,1731.08,100,173108.0,7769642,7769643,4409828,6,S,12280665,20230320130916
600519,20230320130917120,1731.11,69,119446.59,7769668,7761812,4409831,6,B,12280700,20230320130916
600519,20230320130917120,1731.11,31,53664.41,7769668,7768981,4409832,6,B,12280701,20230320130916
600519,20230320130919620,1731.11,69,119446.59,7771010,7768981,4410593,6,B,12282997,20230320130916
600519,20230320130923600,1731.11,100,173111.0,7771010,7773341,4411765,6,S,12286644,20230320130922
600519,20230320130924100,1731.11,200,346222.0,7771010,7773636,4411880,6,S,12287121,20230320130922
600519,20230320130928510,1731.14,100,173114.0,7777142,7771228,4413858,6,B,12292535,20230320130925
600519,20230320130928970,1731.14,100,173114.0,7777536,7772820,4414176,6,B,12293227,20230320130928
600519,20230320130929180,1731.14,100,173114.0,7777681,7772820,4414265,6,B,12293449,20230320130928
600519,20230320130929180,1731.14,200,346228.0,7777681,7773635,4414266,6,B,12293450,20230320130928
600519,20230320130932640,1731.11,100,173111.0,7771010,7780144,4415699,6,S,12297269,20230320130931
600519,20230320130935010,1731.11,31,53664.41,7771010,7781763,4416844,6,S,12300245,20230320130934
600519,20230320130935010,1731.11,69,119446.59,7771232,7781763,4416845,6,S,12300246,20230320130934
600519,20230320130935160,1731.11,31,53664.41,7771232,7781856,4416932,6,S,12300449,20230320130934
600519,20230320130935160,1731.11,69,119446.59,7772526,7781856,4416933,6,S,12300450,20230320130934
600519,20230320130935320,1731.11,31,53664.41,7772526,7781955,4416995,6,S,12300610,20230320130934
600519,20230320130935320,1731.11,100,173111.0,7773913,7781955,4416996,6,S,12300611,20230320130934
600519,20230320130935320,1731.08,100,173108.0,7769642,7781955,4416997,6,S,12300612,20230320130934
600519,20230320130935320,1731.05,100,173105.0,7593342,7781955,4416998,6,S,12300613,20230320130934
600519,20230320130935320,1731.05,100,173105.0,7767114,7781955,4416999,6,S,12300614,20230320130934
600519,20230320130935320,1731.05,69,119442.45,7771964,7781955,4417000,6,S,12300615,20230320130934
600519,20230320130939390,1731.17,100,173117.0,7784746,7773634,4418517,6,B,12305098,20230320130937
600519,20230320130943100,1731.03,100,173103.0,7659653,7786825,4419752,6,S,12308438,20230320130940
600519,20230320130953940,1731.16,100,173116.0,7793411,7788269,4423515,6,B,12318999,20230320130952
600519,20230320130953940,1731.16,100,173116.0,7793414,7788269,4423516,6,B,12319003,20230320130952
600519,20230320130954530,1731.03,100,173103.0,7787793,7793823,4423727,6,S,12319638,20230320130952
600519,20230320130955930,1731.03,100,173103.0,7794658,7793823,4424312,6,B,12321054,20230320130955
600519,20230320130956200,1731.03,100,173103.0,7794798,7793823,4424364,6,B,12321261,20230320130955
600519,20230320130957100,1731.16,100,173116.0,7795285,7788269,4424683,6,B,12322035,20230320130955
600519,20230320130958830,1731.16,100,173116.0,7796420,7790277,4425319,6,B,12323880,20230320130958
600519,20230320130958930,1731.17,100,173117.0,7796479,7781802,4425344,6,B,12323958,20230320130958
600519,20230320130959000,1731.17,100,173117.0,7796533,7784220,4425364,6,B,12324032,20230320130958
600519,20230320130959130,1731.19,100,173119.0,7796614,7793822,4425420,6,B,12324179,20230320130958
600519,20230320130959160,1731.19,100,173119.0,7796629,7793822,4425430,6,B,12324203,20230320130958
600519,20230320130959160,1731.19,100,173119.0,7796633,7793822,4425431,6,B,12324207,20230320130958
600519,20230320131000350,1731.99,100,173199.0,7797532,7709472,4425925,6,B,12325627,20230320130958
600519,20230320131000350,1732.0,100,173200.0,7797532,7614543,4425926,6,B,12325628,20230320130958
600519,20230320131000350,1732.0,100,173200.0,7797532,7619391,4425927,6,B,12325629,20230320130958
600519,20230320131000350,1732.0,100,173200.0,7797532,7679205,4425928,6,B,12325630,20230320130958
600519,20230320131000350,1732.1,100,173210.0,7797532,7611764,4425929,6,B,12325631,20230320130958
600519,20230320131000690,1731.99,200,346398.0,7797638,7797907,4426129,6,S,12326232,20230320130958
600519,20230320131001620,1732.0,100,173200.0,7797916,7798970,4426688,6,S,12327842,20230320130958
600519,20230320131002020,1733.0,100,173300.0,7799383,7635901,4426904,6,B,12328457,20230320131001
600519,20230320131004680,1733.03,100,173303.0,7802392,7801386,4428545,6,B,12333320,20230320131004
600519,20230320131004950,1733.02,100,173302.0,7799383,7802722,4428702,6,S,12333840,20230320131004
600519,20230320131005030,1733.03,100,173303.0,7802800,7801386,4428725,6,B,12333947,20230320131004
600519,20230320131005200,1733.05,100,173305.0,7802800,7802981,4428815,6,S,12334227,20230320131004
600519,20230320131007930,1733.05,300,519915.0,7802800,7805549,4430361,6,S,12338329,20230320131007
600519,20230320131008030,1733.08,100,173308.0,7805631,7436703,4430414,6,B,12338461,20230320131007
600519,20230320131008170,1733.08,100,173308.0,7805754,7436703,4430465,6,B,12338623,20230320131007
600519,20230320131008430,1733.08,100,173308.0,7805766,7805967,4430552,6,S,12338939,20230320131007
600519,20230320131010990,1733.08,100,173308.0,7805766,7808263,4431799,6,S,12342718,20230320131010
600519,20230320131011040,1733.08,100,173308.0,7808328,7808264,4431838,6,B,12342825,20230320131010
600519,20230320131011070,1733.02,100,173302.0,7807800,7808353,4431856,6,S,12342860,20230320131010
600519,20230320131011760,1733.08,100,173308.0,7808898,7808264,4432104,6,B,12343790,20230320131010
600519,20230320131013970,1731.99,100,173199.0,7810870,7810502,4433028,6,B,12346834,20230320131013
600519,20230320131013970,1733.07,100,173307.0,7810899,7810085,4433044,6,B,12346879,20230320131013
600519,20230320131014110,1733.07,100,173307.0,7810995,7810086,4433089,6,B,12347025,20230320131013
600519,20230320131019470,1731.99,100,173199.0,7814828,7812396,4435186,6,B,12353391,20230320131016
600519,20230320131019480,1731.33,100,173133.0,7808647,7814844,4435191,6,S,12353414,20230320131016
600519,20230320131021140,1731.99,400,692796.0,7815877,7812396,4435594,6,B,12354994,20230320131019
600519,20230320131024290,1731.35,100,173135.0,7816162,7817820,4436553,6,S,12358227,20230320131022
600519,20230320131025950,1731.99,100,173199.0,7818965,7812396,4437015,6,B,12360027,20230320131025
600519,20230320131026030,1731.35,100,173135.0,7816162,7819015,4437038,6,S,12360107,20230320131025
600519,20230320131026360,1731.99,100,173199.0,7819279,7812396,4437123,6,B,12360470,20230320131025
600519,20230320131029010,1732.02,100,173202.0,7820892,7817624,4437965,6,B,12363084,20230320131028
600519,20230320131031280,1731.99,100,173199.0,7822191,7822318,4438838,6,S,12365345,20230320131028
600519,20230320131034890,1731.99,100,173199.0,7823177,7824477,4439963,6,S,12368843,20230320131034
600519,20230320131035020,1731.99,100,173199.0,7823177,7824572,4439995,6,S,12369002,20230320131034
600519,20230320131035990,1731.4,100,173140.0,7821021,7825061,4440245,6,S,12369833,20230320131034
600519,20230320131037940,1731.83,100,173183.0,7825249,7826197,4440856,6,S,12371666,20230320131037
600519,20230320131045720,1731.41,200,346282.0,7829368,7830715,4443195,6,S,12378953,20230320131043
600519,20230320131045720,1731.35,100,173135.0,7819010,7830715,4443196,6,S,12378954,20230320131043
600519,20230320131045720,1731.31,100,173131.0,7827189,7830715,4443197,6,S,12378955,20230320131043
600519,20230320131045790,1731.8,100,173180.0,7830765,7826296,4443218,6,B,12379028,20230320131043
600519,20230320131046080,1731.83,100,173183.0,7830960,7826289,4443351,6,B,12379357,20230320131043
600519,20230320131050820,1731.41,100,173141.0,7833917,7832852,4444825,6,B,12383936,20230320131049
600519,20230320131053130,1732.01,100,173201.0,7835261,7832641,4445577,6,B,12386095,20230320131052
600519,20230320131053800,1731.4,100,173140.0,7832164,7835648,4445812,6,S,12386758,20230320131052
600519,20230320131055040,1731.2,100,173120.0,7826031,7836429,4446349,6,S,12388202,20230320131052
600519,20230320131059600,1731.4,200,346280.0,7839193,7835648,4447942,6,B,12392579,20230320131058
600519,20230320131101530,1731.2,100,173120.0,7834380,7840617,4448795,6,S,12394777,20230320131058
600519,20230320131102620,1731.4,100,173140.0,7841420,7839885,4449124,6,B,12395952,20230320131101
600519,20230320131102620,1731.41,100,173141.0,7841420,7835647,4449125,6,B,12395953,20230320131101
600519,20230320131102620,1731.2,100,173120.0,7839458,7841424,4449138,6,S,12395969,20230320131101
600519,20230320131104780,1731.4,400,692560.0,7842801,7842051,4449920,6,B,12398183,20230320131104
600519,20230320131104780,1731.4,300,519420.0,7842801,7842440,4449921,6,B,12398184,20230320131104
600519,20230320131104980,1731.43,100,173143.0,7842896,7842441,4449975,6,B,12398326,20230320131104
600519,20230320131107500,1731.4,100,173140.0,7843272,7844735,4450816,6,S,12401339,20230320131104
600519,20230320131112280,1731.43,100,173143.0,7847515,7842441,4452267,6,B,12405732,20230320131110
600519,20230320131117320,1731.43,100,173143.0,7850262,7850379,4453699,6,S,12410343,20230320131116
600519,20230320131123130,1731.4,100,173140.0,7843566,7853518,4455381,6,S,12415522,20230320131122
600519,20230320131123200,1731.47,100,173147.0,7853554,7848388,4455409,6,B,12415583,20230320131122
600519,20230320131124010,1731.43,100,173143.0,7853962,7853682,4455639,6,B,12416212,20230320131122
600519,20230320131126030,1731.47,100,173147.0,7855122,7848388,4456155,6,B,12417905,20230320131125
600519,20230320131126040,1731.43,100,173143.0,7853962,7855126,4456158,6,S,12417910,20230320131125
600519,20230320131126040,1731.4,200,346280.0,7846767,7855126,4456159,6,S,12417911,20230320131125
600519,20230320131126040,1731.4,100,173140.0,7847943,7855126,4456160,6,S,12417912,20230320131125
600519,20230320131126040,1731.4,100,173140.0,7848111,7855126,4456161,6,S,12417913,20230320131125
600519,20230320131126040,1731.21,100,173121.0,7848793,7855126,4456162,6,S,12417914,20230320131125
600519,20230320131126040,1731.21,100,173121.0,7849773,7855126,4456163,6,S,12417915,20230320131125
600519,20230320131126040,1731.2,100,173120.0,7842648,7855126,4456164,6,S,12417916,20230320131125
600519,20230320131126040,1731.2,100,173120.0,7842848,7855126,4456165,6,S,12417917,20230320131125
600519,20230320131126040,1731.2,100,173120.0,7844104,7855126,4456166,6,S,12417918,20230320131125
600519,20230320131126040,1731.2,100,173120.0,7844176,7855126,4456167,6,S,12417919,20230320131125
600519,20230320131126040,1731.2,100,173120.0,7844449,7855126,4456168,6,S,12417920,20230320131125
600519,20230320131126040,1731.2,100,173120.0,7850142,7855126,4456169,6,S,12417921,20230320131125
600519,20230320131126040,1731.15,100,173115.0,7829931,7855126,4456170,6,S,12417922,20230320131125
600519,20230320131126040,1731.1,100,173110.0,7833730,7855126,4456171,6,S,12417923,20230320131125
600519,20230320131126040,1731.1,100,173110.0,7842012,7855126,4456172,6,S,12417924,20230320131125
600519,20230320131126040,1731.06,200,346212.0,7797898,7855126,4456173,6,S,12417925,20230320131125
600519,20230320131126040,1731.06,300,519318.0,7816080,7855126,4456174,6,S,12417926,20230320131125
600519,20230320131126040,1731.06,100,173106.0,7828828,7855126,4456175,6,S,12417927,20230320131125
600519,20230320131126040,1731.06,1000,1731060.0,7835609,7855126,4456176,6,S,12417928,20230320131125
600519,20230320131126040,1731.03,100,173103.0,7797392,7855126,4456177,6,S,12417929,20230320131125
600519,20230320131126040,1731.02,100,173102.0,7676102,7855126,4456178,6,S,12417930,20230320131125
600519,20230320131126040,1731.02,100,173102.0,7788130,7855126,4456179,6,S,12417931,20230320131125
600519,20230320131126040,1731.01,100,173101.0,7080391,7855126,4456180,6,S,12417932,20230320131125
600519,20230320131126040,1731.01,100,173101.0,7518607,7855126,4456181,6,S,12417933,20230320131125
600519,20230320131126040,1731.01,100,173101.0,7613316,7855126,4456182,6,S,12417934,20230320131125
600519,20230320131126040,1731.01,100,173101.0,7669487,7855126,4456183,6,S,12417935,20230320131125
600519,20230320131126040,1731.01,200,346202.0,7777296,7855126,4456184,6,S,12417936,20230320131125
600519,20230320131126040,1731.0,100,173100.0,4546207,7855126,4456185,6,S,12417937,20230320131125
600519,20230320131126040,1731.0,100,173100.0,4615326,7855126,4456186,6,S,12417938,20230320131125
600519,20230320131126040,1731.0,100,173100.0,6721087,7855126,4456187,6,S,12417939,20230320131125
600519,20230320131126040,1731.0,100,173100.0,6763202,7855126,4456188,6,S,12417940,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7050220,7855126,4456189,6,S,12417941,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7091830,7855126,4456190,6,S,12417942,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7266811,7855126,4456191,6,S,12417943,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7357854,7855126,4456192,6,S,12417944,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7506876,7855126,4456193,6,S,12417945,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7573984,7855126,4456194,6,S,12417946,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7588796,7855126,4456195,6,S,12417947,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7626947,7855126,4456196,6,S,12417948,20230320131125
600519,20230320131126040,1731.0,100,173100.0,7674448,7855126,4456197,6,S,12417949,20230320131125
600519,20230320131128970,1731.46,100,173146.0,7856937,7855677,4457301,6,B,12421026,20230320131128
600519,20230320131128970,1731.47,200,346294.0,7856937,7849463,4457302,6,B,12421027,20230320131128
600519,20230320131135650,1731.46,100,173146.0,7861072,7857928,4459677,6,B,12427594,20230320131134
600519,20230320131137410,1731.18,100,173118.0,7860255,7862147,4460361,6,S,12429329,20230320131134
600519,20230320131142200,1731.0,100,173100.0,7729114,7864969,4461887,6,S,12433703,20230320131140
600519,20230320131145130,1731.01,100,173101.0,7865971,7866610,4462696,6,S,12436166,20230320131143
600519,20230320131145640,1731.0,100,173100.0,7792078,7866886,4462824,6,S,12436592,20230320131143
600519,20230320131145640,1731.0,100,173100.0,7833330,7866886,4462825,6,S,12436593,20230320131143
600519,20230320131145640,1731.0,100,173100.0,7850152,7866886,4462826,6,S,12436594,20230320131143
600519,20230320131149920,1731.0,100,173100.0,7857734,7869002,4463920,6,S,12440112,20230320131149
600519,20230320131149920,1731.0,100,173100.0,7858143,7869004,4463923,6,S,12440115,20230320131149
600519,20230320131151540,1731.0,100,173100.0,7859218,7869791,4464247,6,S,12441387,20230320131149
600519,20230320131151540,1731.0,100,173100.0,7861779,7869791,4464248,6,S,12441388,20230320131149
600519,20230320131151540,1731.0,100,173100.0,7865480,7869791,4464249,6,S,12441389,20230320131149
600519,20230320131151630,1731.0,100,173100.0,7865480,7869838,4464271,6,S,12441467,20230320131149
600519,20230320131152930,1730.99,100,173099.0,7801109,7870625,4464687,6,S,12442678,20230320131152
600519,20230320131152930,1730.93,100,173093.0,7738145,7870631,4464688,6,S,12442684,20230320131152
600519,20230320131152980,1730.99,100,173099.0,7870664,7870626,4464846,6,B,12442878,20230320131152
